Email_ID,Text,Label
EM0246,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, HR.",0
EM0486,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 63570.",1
EM0142,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Sankha.",0
EM0210,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, HR.",0
EM0383,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 49950.",1
EM0036,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 99554.",1
EM0146,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 95029.",1
EM0324,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0334,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0059,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0194,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0040,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0116,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 60792.",1
EM0401,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0340,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0338,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Sankha.",0
EM0197,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Sankha.",0
EM0452,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 69308.",1
EM0358,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0430,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0148,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Sankha.",0
EM0113,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0203,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0305,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 65988.",1
EM0011,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, HR.",0
EM0491,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0293,"Subject: Security Alert: Google Account Compromised

Dear User, someone just logged into your Gmail account from a new device in Russia. If this was not you, click here immediately to change your password and protect your credentials: http://google-safety-alert.com/reset. Reference ID: 24865.",1
EM0175,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Sankha.",0
EM0327,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Sankha.",0
EM0054,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 72674.",1
EM0372,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0337,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0426,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, HR.",0
EM0112,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0297,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0015,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 60068.",1
EM0374,"Subject: Your package delivery is pending validation

Dear customer, your parcel from DHL could not be delivered due to an incorrect address. A redelivery fee of $1.50 is required. Please update your address and pay the fee at http://dhl-tracking-delivery.com. Reference ID: 68091.",1
EM0312,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0395,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 31238.",1
EM0087,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0188,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, Sankha.",0
EM0159,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0020,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, HR.",0
EM0024,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0466,"Subject: Investment Opportunity: 500% returns guaranteed

Hello, we represent a major cryptocurrency investment firm. Get 500% returns on your investment in 7 days. Guaranteed payouts. Reply to this email with 'START' to join our group. Reference ID: 48428.",1
EM0123,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0450,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0184,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 53449.",1
EM0284,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, HR.",0
EM0300,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0302,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 99481.",1
EM0103,"Subject: Security Alert: Google Account Compromised

Dear User, someone just logged into your Gmail account from a new device in Russia. If this was not you, click here immediately to change your password and protect your credentials: http://google-safety-alert.com/reset. Reference ID: 30521.",1
EM0268,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0222,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0072,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0199,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Sankha.",0
EM0003,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, HR.",0
EM0274,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, CODR.",0
EM0107,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 66837.",1
EM0471,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, Team.",0
EM0043,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0230,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 38977.",1
EM0346,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0215,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0139,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 21225.",1
EM0363,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, CODR.",0
EM0157,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0270,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 98862.",1
EM0311,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 28975.",1
EM0307,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0235,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0005,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0034,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0266,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Team.",0
EM0029,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0391,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, CODR.",0
EM0092,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 37923.",1
EM0487,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Team.",0
EM0492,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Sankha.",0
EM0417,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0150,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 95496.",1
EM0457,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0147,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0224,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0301,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, CODR.",0
EM0097,"Subject: Security Alert: Google Account Compromised

Dear User, someone just logged into your Gmail account from a new device in Russia. If this was not you, click here immediately to change your password and protect your credentials: http://google-safety-alert.com/reset. Reference ID: 62237.",1
EM0349,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0141,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 85516.",1
EM0180,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0125,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 52955.",1
EM0064,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0075,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Team.",0
EM0275,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0145,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0469,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0422,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0082,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Team.",0
EM0384,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Sankha.",0
EM0187,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0318,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0280,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0144,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0269,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 27622.",1
EM0114,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, HR.",0
EM0135,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0442,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 62635.",1
EM0058,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0008,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 83973.",1
EM0095,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0273,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Sankha.",0
EM0065,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0285,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0262,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 87010.",1
EM0061,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Sankha.",0
EM0067,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 77281.",1
EM0078,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0039,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0404,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Team.",0
EM0191,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0084,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, CODR.",0
EM0208,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 45512.",1
EM0325,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0138,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0352,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0350,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Sankha.",0
EM0354,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 81974.",1
EM0412,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 54446.",1
EM0066,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 35690.",1
EM0449,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Team.",0
EM0126,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, HR.",0
EM0033,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Sankha.",0
EM0089,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0251,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0218,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0108,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, HR.",0
